"","CustomerID","average_order_value","number_orders","total_order_value","cohort2010.12.01","cohort2011.01.01","cohort2011.02.01","cohort2011.03.01","cohort2011.04.01","cohort2011.05.01","cohort2011.06.01","cohort2011.07.01","cohort2011.08.01","cohort2011.09.01","cohort2011.10.01","cohort2011.11.01","cohort2011.12.01","order_1","order_2","order_3","order_4","order_5","order_6","order_7","order_8","order_9","order_10","order_11","order_12","order_13","order_14","order_15","order_16","CountryAustralia","CountryAustria","CountryBahrain","CountryBelgium","CountryBrazil","CountryCanada","CountryChannel.Islands","CountryCyprus","CountryCzech.Republic","CountryDenmark","CountryEIRE","CountryEuropean.Community","CountryFinland","CountryFrance","CountryGermany","CountryGreece","CountryIceland","CountryIsrael","CountryItaly","CountryJapan","CountryLebanon","CountryLithuania","CountryMalta","CountryNetherlands","CountryNorway","CountryPoland","CountryPortugal","CountryRSA","CountrySaudi.Arabia","CountrySingapore","CountrySpain","CountrySweden","CountrySwitzerland","CountryUnited.Arab.Emirates","CountryUnited.Kingdom","CountryUnspecified","CountryUSA","top.selling.purchase"
"1639",14587,4.56597880573793,9,856.41,0,1,0,0,0,0,0,0,0,0,0,0,0,4.04952151861378,4.84063748699113,4.45108617060538,4.8093347707045,4.55398214921866,4.57954463834912,4.56017282005736,4.1034694699991,4.82422539139369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,213
"1640",14589,3.4904285153901,1,31.8,1,0,0,0,0,0,0,0,0,0,0,0,0,3.4904285153901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
"1641",14591,5.34997247047462,4,838.41,0,0,0,0,0,1,0,0,0,0,0,0,0,4.39716152225815,5.47432738072819,5.93785277765933,4.96689237114834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,108
"1642",14592,4.59083458722073,3,292.73,0,0,0,0,0,0,0,0,0,0,1,0,0,4.28647892666197,4.5393508449508,4.86283109932786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,92
"1643",14593,4.74565650362129,3,342.25,0,0,0,0,0,1,0,0,0,0,0,0,0,5.13167228913909,4.41727311486095,4.53345933843409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,98
"1644",14594,4.43946973021037,2,167.46,1,0,0,0,0,0,0,0,0,0,0,0,0,3.61926138723307,4.8839376410503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,26
"1645",14595,5.06727814295665,6,946.45,0,1,0,0,0,0,0,0,0,0,0,0,0,4.47449186234598,4.27165357719251,6.32727585107561,4.42902948826922,4.86429845102181,2.99573227355399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,52
"1646",14597,5.40303767731844,2,442.16,0,0,0,0,0,0,1,0,0,0,0,0,0,5.75434883822689,4.85670681180352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,29
"1647",14598,4.64995232875998,1,103.58,0,0,0,0,0,0,0,0,0,0,1,0,0,4.64995232875998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,21
"1648",14600,5.61513339372488,1,273.55,0,0,1,0,0,0,0,0,0,0,0,0,0,5.61513339372488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,17
"1649",14601,4.97507719869554,1,143.76,0,0,0,0,0,0,0,0,0,0,0,1,0,4.97507719869554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4
"1650",14603,6.2363695902037,1,510,0,0,0,1,0,0,0,0,0,0,0,0,0,6.2363695902037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"1651",14606,4.39535890620762,94,7526.93,1,0,0,0,0,0,0,0,0,0,0,0,0,4.29674104039152,5.03265767813075,4.65652847826323,4.90749453517674,3.61792036517344,4.57026813397883,4.40988496280228,4.51261620437748,4.44547080723042,4.03158224048579,3.54095932403731,4.19690115054719,4.36207899686419,3.97066920086088,4.5755353808584,4.17853251264713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1660
"1652",14607,6.68401363217781,12,9582.26,0,0,0,0,0,0,0,0,0,0,1,0,0,6.79794041297493,7.3375877435386,3.83514196109219,6.07073772800249,5.66642668811243,6.53524127101366,6.7361599895485,6.44578330943353,7.21744343169653,7.10272978189941,6.95177216439891,6.41070105930006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,55
"1653",14608,5.50517908528796,4,979.85,1,0,0,0,0,0,0,0,0,0,0,0,0,5.2501769912201,4.64101983888179,6.18332380838243,5.32300997913841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12
"1654",14609,5.02519544542759,1,151.2,0,0,0,0,0,0,1,0,0,0,0,0,0,5.02519544542759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"1655",14616,4.44547080723042,2,168.48,0,0,1,0,0,0,0,0,0,0,0,0,0,5.07141676635611,2.40514168131914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
"1656",14618,4.94627453493587,2,279.3,0,1,0,0,0,0,0,0,0,0,0,0,0,4.64631212931927,5.17671454478879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8
"1657",14619,5.74505236885442,1,311.64,0,0,0,0,1,0,0,0,0,0,0,0,0,5.74505236885442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16
"1658",14620,5.17439678462856,2,351.38,0,0,0,1,0,0,0,0,0,0,0,0,0,4.98175559454561,5.33585397007676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,22
"1659",14621,5.30215997426549,5,998.85,1,0,0,0,0,0,0,0,0,0,0,0,0,5.31359999007919,5.53560048141597,5.31369846858634,5.34524866123247,4.90156419904189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,49
"1660",14622,5.2546266779233,1,190.45,0,0,0,0,0,0,1,0,0,0,0,0,0,5.2546266779233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13
"1661",14623,4.79631933138473,5,600.32,0,0,0,0,1,0,0,0,0,0,0,0,0,4.95653103510305,4.37575702166029,5.02932619253975,4.59582667098494,4.88143735562457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,84
"1662",14624,5.25619244024737,1,190.75,0,0,0,0,0,0,0,0,0,0,1,0,0,5.25619244024737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11
"1663",14625,5.55630669028784,2,515.73,1,0,0,0,0,0,0,0,0,0,0,0,0,5.23164323328004,5.80099992537156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,31
"1664",14626,5.92309201888264,4,1490.26,0,0,0,0,1,0,0,0,0,0,0,0,0,5.44772825988473,6.0897249162755,6.14094002949686,5.87560466101345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,69
"1665",14628,5.25078016709038,2,379.43,0,0,0,0,1,0,0,0,0,0,0,0,0,5.47050440886139,4.96877108999756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14
"1666",14629,5.53575822256307,2,505.2,0,0,0,0,0,0,0,0,0,0,1,0,0,5.24206442499724,5.76249153747021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,91
"1667",14631,5.25380802656208,3,570.88,0,0,1,0,0,0,0,0,0,0,0,0,0,5.55675083864069,4.39937527300849,5.45318207710895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,21
"1668",14632,4.02427968777381,1,54.94,0,0,0,1,0,0,0,0,0,0,0,0,0,4.02427968777381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4
"1669",14633,5.1296028131603,1,167.95,0,0,0,1,0,0,0,0,0,0,0,0,0,5.1296028131603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10
"1670",14636,5.09328997221844,2,323.85,0,0,0,1,0,0,0,0,0,0,0,0,0,4.62595272517062,5.41052935715496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16
"1671",14638,5.33633543373556,1,206.75,0,0,0,0,0,0,0,0,0,0,1,0,0,5.33633543373556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8
"1672",14639,5.75040097029026,6,1879.9,1,0,0,0,0,0,0,0,0,0,0,0,0,3.4904285153901,6.26170158595427,5.24681352368092,5.83522001002415,5.86164055927178,6.09939924670955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,107
"1673",14640,5.33640763329517,6,1240.59,0,0,0,0,1,0,0,0,0,0,0,0,0,4.93447393313069,5.41249390661031,5.4974550693954,4.84631081400396,5.56952701043129,5.52046041752866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,60
"1674",14641,3.36591556751752,1,27.96,0,0,0,0,0,0,0,0,0,0,0,1,0,3.36591556751752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
"1675",14642,4.57594732731119,1,96.12,0,0,0,0,0,0,0,0,0,0,1,0,0,4.57594732731119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
"1676",14643,5.27489519660354,2,388.74,1,0,0,0,0,0,0,0,0,0,0,0,0,4.992878572507,5.49462400790865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15
"1677",14644,4.98374359862794,2,290.04,0,0,1,0,0,0,0,0,0,0,0,0,0,5.61071644153665,2.92852352386054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12
"1678",14645,5.52642855867776,2,500.49,0,0,0,1,0,0,0,0,0,0,0,0,0,5.70508163038782,5.30876262440958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,25
"1679",14646,7.72214628985772,72,162489.62,1,0,0,0,0,0,0,0,0,0,0,0,0,5.52784052482629,5.72463030716904,8.52747614021325,7.25677701166709,8.26337907007565,5.85575936494261,3.43398720448515,5.38678601453564,5.09864617141897,7.05040001862319,8.44698100543884,4.14186407819008,6.1098696114866,7.47592863200012,5.19295685089021,8.51579221050061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1221
"1680",14647,5.26899153716621,1,193.22,0,0,0,0,0,1,0,0,0,0,0,0,0,5.26899153716621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,19
"1681",14649,5.0914008173987,4,646.47,0,0,0,0,0,1,0,0,0,0,0,0,0,5.67057034045009,4.77533481251141,4.30474054071381,5.12199776194972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,123
"1682",14651,5.49792613472858,2,486.37,0,0,0,0,0,1,0,0,0,0,0,0,0,5.16815173197124,5.74550006800807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,65
"1683",14652,4.23134908321439,1,67.81,0,0,0,0,0,0,0,0,0,1,0,0,0,4.23134908321439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16
"1684",14653,4.97074168793458,8,1145.07,0,1,0,0,0,0,0,0,0,0,0,0,0,5.45125302281875,1.64093657949347,5.02742685673609,4.71885595039191,5.49421304336911,5.25169734591281,4.75195091719629,4.60816569496789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,140
"1685",14655,5.74766378469485,4,1249.83,0,0,0,0,0,1,0,0,0,0,0,0,0,4.79380510483864,5.30802014200942,5.4096798344015,6.56182243157531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,32
"1686",14656,4.38776016652164,2,158.92,0,0,0,1,0,0,0,0,0,0,0,0,0,4.31762143798155,4.45330023664996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,43
"1687",14657,4.9950139131933,4,586.7,0,1,0,0,0,0,0,0,0,0,0,0,0,5.14213128335871,4.41521960202965,4.17238526722496,5.60598587293193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,81
"1688",14658,4.24649323937869,2,137.72,0,0,0,0,0,0,0,0,1,0,0,0,0,4.65043031739296,3.55791618959512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13
"1689",14659,4.99685935864405,9,1322.53,0,1,0,0,0,0,0,0,0,0,0,0,0,4.37033353608284,5.41164605185504,4.97293342691224,4.82269799851667,4.97009103878067,4.31106754573339,4.64822967544854,4.77828280369674,5.76157957338242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,127
"1690",14660,4.29619637806869,2,144.84,0,0,0,0,0,0,0,0,1,0,0,0,0,3.85248529271195,4.60246653441378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,19
"1691",14661,4.23047673654668,1,67.75,0,0,0,0,0,0,0,0,0,0,0,1,0,4.23047673654668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
"1692",14662,4.76029182285539,4,463.12,0,1,0,0,0,0,0,0,0,0,0,0,0,4.99943952133552,4.5047972118413,5.14394166140448,4.04217368989319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,109
"1693",14664,5.21169682226426,2,364.81,0,0,0,0,0,0,0,0,0,0,0,1,0,5.11966905512038,5.29596460096444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,57
"1694",14665,5.49970598605922,5,1218.1,0,0,1,0,0,0,0,0,0,0,0,0,0,5.91079664404053,6.12308473955239,4.41400968052693,4.73733814956551,5.30380229677861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,57
"1695",14666,3.89385903480047,1,48.1,0,0,0,0,0,0,0,0,0,0,0,1,0,3.89385903480047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6
"1696",14667,5.43814365467905,25,5725.37,1,0,0,0,0,0,0,0,0,0,0,0,0,5.80181621492757,5.42587469996291,5.06575459331733,4.59208494643944,4.92187693748049,6.25745683770703,6.7355780936202,5.83422577068149,4.73180283692146,4.0251731033608,4.73926392046879,5.17201691043186,4.59046255711582,5.3165501348091,5.43297936979143,5.53417969027002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,351
"1697",14669,5.46158351680683,3,703.41,0,1,0,0,0,0,0,0,0,0,0,0,0,5.48918562931046,5.41276150093891,5.48105550322721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,94
"1698",14670,4.76191749166262,2,231.94,0,0,0,1,0,0,0,0,0,0,0,0,0,5.18386004457021,4.01764348729183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,83
"1699",14672,5.6458884962373,2,564.25,0,1,0,0,0,0,0,0,0,0,0,0,0,5.90772961488805,5.29018438331785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,47
"1700",14673,5.54864019224245,5,1279.44,1,0,0,0,0,0,0,0,0,0,0,0,0,5.61855133029354,5.18626786273941,5.64289948613263,5.25739119993539,5.87462169434112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,50
"1701",14675,6.06448263984455,1,429.3,0,0,0,0,0,0,0,0,0,0,0,1,0,6.06448263984455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,64
"1702",14676,5.69655642956446,6,1781.04,0,0,0,1,0,0,0,0,0,0,0,0,0,5.33117170341898,5.57746310797753,6.11994570875652,5.91285414652607,5.15928515785248,5.7599107284338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,26
"1703",14680,7.08492033467969,16,19085.25,1,0,0,0,0,0,0,0,0,0,0,0,0,6.89730082107828,7.0524182352227,6.70269719521431,7.22147052848073,7.61382855642822,7.89480265930709,5.99707378587249,5.82467179193165,7.62895527398412,4.29045944114839,7.38069210220531,7.71190701758499,6.70416922688346,6.58190047738329,6.69539092283893,6.91473089271856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,161
"1704",14681,5.36351972979367,2,424.95,0,0,0,0,0,1,0,0,0,0,0,0,0,4.11087386417331,5.90249671204724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4
"1705",14682,3.08190996979504,1,20.8,0,0,0,0,0,1,0,0,0,0,0,0,0,3.08190996979504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"1706",14684,4.89270724792636,5,661.57,1,0,0,0,0,0,0,0,0,0,0,0,0,5.02565526085264,4.87473920301295,4.34224576466204,5.39403655360658,4.45887192837079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,240
"1707",14687,5.88170548311524,1,357.42,0,0,0,0,0,0,0,0,1,0,0,0,0,5.88170548311524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9
"1708",14688,5.07787255131987,21,3348.08,1,0,0,0,0,0,0,0,0,0,0,0,0,4.53796143629464,5.13767902058522,4.97203305631431,4.86945568063348,3.25540059955057,5.61695289932147,5.40177607491627,4.18342324530564,5.24364996520573,2.43361335540045,4.74057482299429,5.031156617317,5.22251565313175,5.79696918938232,4.56995743023235,4.84576065090602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,204
"1709",14689,3.98805769170414,1,52.95,0,0,0,0,0,1,0,0,0,0,0,0,0,3.98805769170414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7
"1710",14690,4.93310609158702,2,275.62,0,0,0,0,0,0,0,1,0,0,0,0,0,4.88507207112091,4.978938207353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,36
"1711",14691,5.46621033002319,5,1177.81,0,0,0,0,0,1,0,0,0,0,0,0,0,5.37555614688884,4.27388447605418,5.39793643157675,6.22257626807137,5.13579843705026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,42
"1712",14692,4.48300255201388,4,350,0,1,0,0,0,0,0,0,0,0,0,0,0,4.02445843475793,4.1034694699991,4.18737942818929,5.1454575199037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,41
"1713",14693,3.60413822565885,1,35.75,0,0,0,1,0,0,0,0,0,0,0,0,0,3.60413822565885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5
